Cas17927	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc
0	1.11635	0.4929	-0.903965	-0.726893	330.806	4581.66	310.628	0	0.92548	636.736	5028.9	21	2	-1	10630	0	0
0	0.92375	0.93664	-0.628268	-1.17701	1160.72	12231.3	319.528	0	0.99545	647.727	12694.7	21	2	-1	10690	0	0
1	-0.71005	0.42673	0.974831	-0.278275	1250.23	9763.93	315.288	0	1.07524	674.614	11060.8	21	2	-1	10737	0	0
1	-0.97153	-0.08599	1.1572	0.341353	653.099	2845.1	291.432	0	0.96533	668.93	3101.43	21	1	-1	10962	0	0
0	-0.60091	-0.48019	0.705791	0.70019	646.658	2994.72	300.483	0	1.08718	634.045	3206.78	21	1	-1	11044	0	0
1	-0.02303	-0.7041	0.0691948	0.828468	1286.72	5617.44	291.747	0	1.12672	656.761	5827.69	21	1	-1	11052	0	0
1	-0.76648	0.35522	1.02092	-0.187749	1497.99	17938.9	319.931	0	0.97754	700.809	19647.1	21	3	-1	11127	0	0
1	0.89189	0.97919	-0.587973	-1.21742	1048.19	5535.49	320.876	0	1.00367	635.111	5700.55	21	1	-1	11357	0	0
0	0.89403	-0.483	-0.841837	0.395865	379.86	2045.88	324.045	0	1.03279	618.073	2217.42	21	1	-1	11494	0	0
1	0.94601	0.89104	-0.659154	-1.13127	1344.03	12320.4	293.643	0	0.97516	718.751	14351.4	21	2	-1	11617	0	0
1	-0.07509	-0.70951	0.122142	0.845144	1449.32	7609.32	319.941	0	1.11089	684.012	8489.43	21	1	-1	11622	0	0
1	0.9388	0.92266	-0.64625	-1.16468	993.622	6800.79	365.298	0	1.00019	638.725	7011.47	21	1	-1	11757	0	0
1	-0.90131	-0.0782	1.08586	0.318316	1104.51	5492.18	311.363	0	1.13437	675.693	5787.06	21	1	-1	11767	0	0
1	0.08037	-0.66205	-0.0305787	0.760796	691.939	4087.32	339.362	0	1.05846	611.164	4416.97	21	1	-1	11907	0	0
0	0.11174	-1.23033	-0.160849	1.38152	158.66	1387.02	412.843	0	1.2998	610.563	1654.4	21	1	-1	12308	0	0
0	-0.95404	0.11208	1.17318	0.119159	1889.86	9940.1	320.228	0	1.00606	698.918	10167	21	1	-1	12319	0	0
1	-0.52786	-0.58441	0.612253	0.800189	502.28	2860.18	333.198	0	0.85804	610.942	3067.82	21	1	-1	12357	0	0
1	0.0208	-0.77876	0.0109848	0.901851	917.882	5073.96	328.291	0	0.87733	617.051	5320.52	21	1	-1	12587	0	0
1	0.26849	-0.42504	-0.184478	0.460537	170.415	2290.05	511.855	0	1.74571	582.374	2353.66	21	1	-1	12912	0	0
1	0.45519	-0.10936	-0.323368	0.0737474	191.317	2152.54	468.358	0	1.49568	587.887	2299.53	21	1	-1	13062	0	0
1	-1.0305	0.12116	1.25388	0.124861	678.676	3833.46	331.851	0	0.93952	613.122	4067.01	21	1	-1	13177	0	0
1	1.07144	0.04129	-0.93521	-0.219244	1423.21	10560.1	335.37	0	1.19536	598.516	11053.4	21	2	-1	13542	0	0
1	-1.07252	-0.1483	1.25099	0.430889	202.408	2159.77	456.108	0	0.79521	567.377	2193.53	21	1	-1	13557	0	0
0	-0.7904	0.53333	1.07633	-0.379399	659.654	3391.24	316.592	0	1.2718	629.264	3560.08	21	1	-1	13579	0	0
0	1.01097	-0.36485	-0.942527	0.241422	342.362	3107.05	420.639	0	1.06921	594.36	3275.35	21	1	-1	13719	0	0
1	-0.00818	0.73716	0.301874	-0.765213	332.394	5760.58	363.525	0	1.19497	622.39	6080.76	21	2	-1	13837	0	0
1	-0.16048	-1.07839	0.147027	1.26981	1619.59	20502.1	336.638	0	1.03121	667.904	21019.4	21	2	-1	14017	0	0
0	-0.94844	0.43451	1.22288	-0.237838	579.878	3971.88	365.433	0	1.04696	607.938	4131.06	21	1	-1	14049	0	0
1	-0.69519	0.67867	1.00281	-0.559381	228.805	4003.98	584.105	0	1.0574	575.261	3904.2	21	1	-1	14587	0	0
1	0.89172	-0.33145	-0.813365	0.229084	622.143	3781.2	344.229	0	1.02428	601.592	4045.99	21	1	-1	14622	0	0
0	-0.61853	0.80205	0.944701	-0.711311	252.761	1328.83	320.154	0	1.12709	600.04	1457.07	21	1	-1	14643	0	0
1	-0.94159	0.00541	1.14194	0.234324	1074.63	4985.28	300.742	0	1.01318	656.606	5116.3	21	1	-1	14867	0	0
1	-0.69748	-0.42159	0.815819	0.655376	839.591	5066.96	343.019	0	1.12856	598.696	5238.91	21	1	-1	14872	0	0
1	-0.26854	-0.96875	0.27773	1.17103	751.012	3716.32	310.607	0	0.91498	614.066	3968.77	21	1	-1	14912	0	0
0	-0.60698	-0.44191	0.718661	0.659191	280.538	3816.21	341.653	0	1.2107	605.316	4499.07	21	2	-1	15095	0	0
1	0.53478	0.17563	-0.356688	-0.257145	346.124	1274.57	267.945	0	0.95519	586.419	1463.49	21	1	-1	15142	0	0
1	-0.61731	-0.59628	0.702784	0.831684	508.554	2406.32	303.729	0	0.98952	594.558	2624.65	21	1	-1	15362	0	0
0	-0.94487	0.50268	1.23092	-0.313807	231.706	1606.41	367.653	0	1.57604	582.253	1687.61	21	1	-1	15440	0	0
0	-0.67697	0.00081	0.86729	0.184983	291.71	1362.59	301.776	0	1.28238	611.846	1577.53	21	1	-1	15619	0	0
1	-0.88733	0.05695	1.09466	0.166284	1084.61	8061.36	316.608	0	0.99612	631.835	8399.21	21	2	-1	15647	0	0
1	-0.97989	-0.17774	1.15005	0.444332	1112.89	12741.9	355.897	0	1.17916	626.479	13477.1	21	2	-1	16117	0	0
0	-1.01021	-0.02793	1.20722	0.285231	345.084	1336.39	274.779	0	1.30377	656.307	1601.94	21	1	-1	16268	0	0
1	-0.99184	0.1091	1.21179	0.130222	1087.06	4818.06	293.959	0	0.97638	767.155	6272.38	21	1	-1	16297	0	0
0	0.09393	0.73763	0.196279	-0.78673	559.141	6840.15	349.516	0	1.17824	601.424	7119.47	21	2	-1	16309	0	0
0	-0.94653	0.15693	1.17313	0.0681168	335.123	5440.71	302.375	0	1.01692	602.07	5794.1	21	2	-1	16365	0	0
0	0.76236	0.82479	-0.480492	-1.02038	895.747	5273.66	338.799	0	0.97719	623.858	5477.94	21	1	-1	16390	0	0
0	-0.88374	-0.03913	1.07441	0.271583	562.399	3350.54	340.811	0	1.25767	622.495	3512.76	21	1	-1	16438	0	0
1	-0.91035	0.03459	1.11464	0.195695	1173.13	6126.29	319.084	0	1.09428	617.86	6325.84	21	1	-1	17027	0	0
0	-0.27968	-1.00173	0.283584	1.20972	986.348	5753.14	337.222	0	1.13276	637.776	5965	21	1	-1	17028	0	0
0	1.10445	-0.02406	-0.98062	-0.15391	976.923	12738	329.694	0	0.95267	609.532	13266.9	21	2	-1	17080	0	0
1	-0.84093	-0.14932	1.01114	0.384389	237.254	1327.68	330.308	0	1.54169	735.224	2396.04	21	1	-1	17352	0	0
0	0.94016	0.81414	-0.666334	-1.04519	477.117	15900.5	331.477	0	1.03922	621.836	16707	21	3	-1	17498	0	0
1	0.81897	0.96004	-0.515802	-1.18129	271.387	5711.37	347.592	0	0.9868	645.989	6274.08	21	2	-1	17527	0	0
0	0.67685	0.83753	-0.389804	-1.01686	510.07	4141.31	397.862	0	1.13868	603.228	4283.85	21	1	-1	17770	0	0
1	1.12849	0.34452	-0.942065	-0.565632	630.087	3065.83	308.001	0	1.01901	613.901	3234.85	21	1	-1	18617	0	0
1	-0.91582	0.11677	1.13444	0.106123	774.464	2633	257.456	0	1.27938	621.313	2890.66	21	1	-1	18657	0	0
1	0.02654	0.74927	0.268025	-0.785717	1319.7	6363.06	306.601	0	1.03979	665.754	6681.03	21	1	-1	18662	0	0
1	-0.96535	-0.01388	1.16321	0.2605	653.277	4329.51	359.459	0	0.94798	577.79	4464.27	21	1	-1	18682	0	0
1	-1.00922	-0.13082	1.18849	0.398579	321.917	1462.11	297.575	0	0.74031	598.06	1617.08	21	1	-1	18747	0	0
0	0.56856	0.62293	-0.314666	-0.757748	1294.75	7174.02	328.674	0	1.09162	624.242	7457.16	21	1	-1	18904	0	0
1	-0.99287	-0.13617	1.17065	0.401122	585.392	4212.1	374.545	0	1.05813	602.866	4382.56	21	1	-1	18977	0	0
0	-0.03969	0.99937	0.379612	-1.04812	943.082	12524.2	324.343	0	1.03425	624.435	13114.1	21	3	-1	19083	0	0
1	-0.9438	0.03483	1.14929	0.202309	944.726	4986.3	320.785	0	1.12578	619.168	5260.76	21	1	-1	19112	0	0
0	0.97018	0.32775	-0.781113	-0.514568	241.752	4249.75	343.808	0	0.92143	620.449	5064.96	21	2	-1	19159	0	0
1	-0.48372	-0.259	0.622576	0.431977	710.171	2587.37	266.518	0	1.28207	596.027	2769.66	21	1	-1	19272	0	0
0	1.23399	0.32734	-1.05421	-0.568366	784.424	9339.79	481.805	0	0.66165	616.005	9435.74	21	1	-1	19389	0	0
0	-0.093	0.90526	0.418586	-0.933292	598.297	2894.34	307.11	0	1.12505	623.989	3076.52	21	1	-1	19390	0	0
1	-0.95378	-0.05902	1.14347	0.307938	1206.29	6469.26	323.355	0	0.97287	664.086	6619.77	21	1	-1	19392	0	0
1	-0.59735	-0.49451	0.699642	0.715263	616.936	7533.78	347.891	0	1.07938	631.226	7993.89	21	2	-1	19437	0	0
0	-1.03766	0.14756	1.26583	0.0971986	1346.96	7355.36	326.29	0	1.08981	637.867	7573.5	21	1	-1	19464	0	0
0	0.99204	-0.02403	-0.864279	-0.130827	399.748	2450.81	345.733	0	0.99212	592.085	2702.84	21	1	-1	19559	0	0
1	-0.6339	-0.44718	0.745614	0.670543	1027.89	6281.18	301.419	0	1.161	614.592	6732.97	21	2	-1	19637	0	0
1	0.88734	1.04227	-0.572408	-1.28611	342.118	2424.19	371.684	0	1.33818	578.128	2632.72	21	1	-1	19792	0	0
1	-0.15591	-1.05981	0.145496	1.24837	1099	5400.25	309.518	0	1.14527	596.576	5672.79	21	1	-1	20202	0	0
0	-0.37318	0.62437	0.660208	-0.565673	1707.14	13743.8	308.725	0	0.98863	641.62	14225.2	21	2	-1	20619	0	0
0	-0.50575	-0.59259	0.587963	0.804669	834.316	4074.86	308.581	0	0.94529	625.246	4294.94	21	1	-1	20863	0	0
1	-0.86972	0.34183	1.12546	-0.151741	1053.4	7454.5	329.264	0	0.99885	608.737	7949.75	21	2	-1	21337	0	0
1	-0.66669	-0.56115	0.759935	0.803068	611.985	3482.8	333.098	0	1.18635	595.73	3755.24	21	1	-1	21612	0	0
0	0.69714	-0.38677	-0.621511	0.330152	505.5	2812.42	329.35	0	0.85423	646.342	3171.22	21	1	-1	21858	0	0
1	-0.10828	-1.0515	0.0976328	1.2294	931.97	4800.05	316.884	0	0.93075	597.972	5047.35	21	1	-1	21997	0	0
0	-0.37476	-0.11909	0.533891	0.255161	171.672	2368.22	518.608	0	1.09996	572.448	2441.05	21	1	-1	22083	0	0
1	1.18034	0.02805	-1.05019	-0.227027	744.612	3541.24	304.503	0	0.92126	584.097	3763.25	21	1	-1	22637	0	0
1	-0.57487	-0.53042	0.670196	0.750271	1172.56	8870.96	333.839	0	0.98466	615.225	9235.99	21	2	-1	22692	0	0
0	0.76148	0.58735	-0.520447	-0.758154	186.024	2389.92	500.478	0	1.22685	544.246	2543.93	21	1	-1	22700	0	0
1	-0.63113	-0.57968	0.719944	0.816205	414.18	2133.78	316.926	0	1.17165	586.072	2435.48	21	1	-1	23102	0	0
0	0.80125	0.88553	-0.510287	-1.09542	876.544	4646.07	321.466	0	1.0765	611.994	4956.29	21	1	-1	23298	0	0
1	1.19899	-0.69164	-1.19336	0.563415	256.329	2164.08	405.71	0	1.12602	726.451	2878.87	21	1	-1	23337	0	0
0	-0.57498	-0.52269	0.671641	0.741762	278.651	1621.28	336.804	0	1.07231	606.596	1810.82	21	1	-1	23513	0	0
1	0.44013	-0.61561	-0.39491	0.63556	520.68	4045.63	389.212	0	1.02827	597.819	4193.89	21	1	-1	23752	0	0
1	-0.59918	0.75582	0.916725	-0.664271	461.473	3269.87	371.681	0	1.25982	604.245	3508.98	21	1	-1	23997	0	0
1	-0.57228	-0.43303	0.684278	0.642255	822.283	4405.27	323.187	0	1.12488	592.708	4588.29	21	1	-1	24167	0	0
1	-0.60699	-0.40617	0.724822	0.61975	1100.2	15105.9	327.129	0	1.0618	610.827	15742.5	21	3	-1	24182	0	0
1	1.06641	-0.18785	-0.969441	0.0346775	476.364	2881.53	343.416	0	1.11953	566.745	3038.5	21	1	-1	24222	0	0
0	1.04654	-0.39089	-0.983821	0.262846	224.547	1547.95	366.609	0	1.41938	574.927	1717.6	21	1	-1	24284	0	0
0	0.8131	0.90514	-0.519176	-1.11949	855.386	20815.5	343.68	0	1.13608	612.561	21490.5	21	3	-1	24293	0	0
1	-0.65199	-0.38544	0.774962	0.606125	668.932	3129.44	302.009	0	0.9652	595.057	3284.19	21	1	-1	24387	0	0
1	-0.91305	0.34971	1.17166	-0.151527	783.662	4163.13	321.828	0	1.09423	587.215	4337.47	21	1	-1	24627	0	0
1	-1.01384	-0.51698	1.12681	0.825711	189.624	2590.42	516.08	0	0.91301	539.539	2599.61	21	1	-1	24677	0	0
0	1.10709	0.41038	-0.908583	-0.633916	918.085	18199.3	321.093	0	1.03074	621.384	19098.5	21	3	-1	24808	0	0
1	0.74645	0.8822	-0.454147	-1.08047	1437.65	11837.3	340.591	0	1.09649	599.994	12283.6	21	2	-1	25047	0	0
0	0.88843	0.7676	-0.620808	-0.983192	1021.33	5532.92	302.774	0	1.08466	577.136	6101.7	21	2	-1	25130	0	0
0	0.70349	0.85835	-0.413791	-1.04532	1775.37	11804.2	360.041	0	0.96961	669.936	12140.1	21	1	-1	25533	0	0
1	1.10365	0.35074	-0.915287	-0.567388	1810.82	9737.09	323.784	0	1.07398	607.617	9930.78	21	1	-1	25542	0	0
1	-0.05835	0.83247	0.370199	-0.860083	333.352	1660.84	311.666	0	0.91443	579.762	1872.64	21	1	-1	25647	0	0
1	0.01564	0.89001	0.303528	-0.938802	176.589	4109.3	342.543	0	1.42518	571.487	4425.31	21	2	-1	25747	0	0
0	-0.16179	0.9574	0.498753	-0.976689	466.306	3206.56	366.153	0	1.19516	598.709	3436.25	21	1	-1	25985	0	0
0	-1.06039	0.20457	1.29917	0.0389539	652.65	3058.8	302.283	0	0.98364	590.549	3238.11	21	1	-1	26065	0	0
1	1.09416	0.0213	-0.962164	-0.201854	1549.49	10996.1	329.051	0	0.92852	587.588	11425.4	21	2	-1	26627	0	0
0	-0.09877	0.75271	0.398303	-0.763745	886.59	7164.34	322.498	0	1.08568	569.073	7639.86	21	2	-1	26700	0	0
0	0.3564	0.44063	-0.126472	-0.512925	173.432	1385.36	394.635	0	0.57132	574.982	1509.89	21	1	-1	27390	0	0
1	-0.45416	-0.91223	0.47956	1.14683	392.906	3140.83	394.78	0	1.03555	534.26	3324.27	21	1	-1	27407	0	0
0	-0.11333	0.77264	0.416802	-0.782746	600.326	2790.13	301.021	0	1.28382	608.592	2988.01	21	1	-1	27450	0	0
0	-0.21497	0.58386	0.489501	-0.5535	174.57	1689.87	434.43	0	0.79267	569.059	1823.1	21	1	-1	27669	0	0
0	-0.58771	-0.45816	0.695921	0.673163	1039.5	8653.13	313.408	0	1.09762	596.115	9289.74	21	2	-1	27774	0	0
0	-0.99292	0.29164	1.24433	-0.0710143	363.479	1518.63	285.407	0	1.37433	584.048	1700.63	21	1	-1	28020	0	0
0	-0.07628	0.81664	0.386031	-0.838925	299.671	2390.09	394.334	0	1.0104	558.094	2580.41	21	1	-1	28095	0	0
1	-0.05659	1.07307	0.409786	-1.12598	311.138	2890.34	346.474	0	1.14624	569.51	3218.97	21	2	-1	28232	0	0
0	-0.81302	0.35999	1.0699	-0.183443	341.576	2151.95	350.47	0	1.39194	594.676	2313.86	21	1	-1	28503	0	0
1	-0.64662	-0.40295	0.76639	0.624345	1006.22	5217.6	317.957	0	0.9625	563.706	5432.4	21	1	-1	28532	0	0
1	-0.13072	1.13778	0.497641	-1.18216	239.785	2996.42	319.372	0	1.5179	553.951	3304.76	21	2	-1	28537	0	0
1	0.00148	0.6571	0.278097	-0.678842	833.731	4478.34	323.611	0	1.10508	562.347	4638	21	1	-1	28687	0	0
1	-0.71005	-0.4374	0.826106	0.675409	896.972	10498.9	356.699	0	0.96911	570.807	10997.9	21	2	-1	29057	0	0
1	0.57813	0.76813	-0.29958	-0.919965	813.371	5795.69	372.723	0	1.09588	616.42	6032.41	21	1	-1	29067	0	0
1	-0.69513	-0.44031	0.810165	0.675553	584.787	3323.26	332.86	0	0.91739	566.18	3455.17	21	1	-1	29467	0	0
0	0.82698	0.80826	-0.550215	-1.01543	496.994	6348.31	315.569	0	1.22347	584.399	6653.89	21	2	-1	29924	0	0
1	-0.74005	-0.91332	0.775246	1.20682	254.327	1649.9	355.64	0	0.79884	536.998	1956.09	21	1	-1	30052	0	0
0	-0.07144	0.99982	0.412548	-1.04209	1095.14	14469.9	326.587	0	1.04074	582.133	14950.4	21	3	-1	31040	0	0
0	1.01338	-0.00479	-0.883054	-0.156448	1185.69	18078.2	323.58	0	1.02102	580.639	18868	21	3	-1	31575	0	0
1	-0.6174	-0.01859	0.8023	0.194143	1194.97	13429.1	348.26	0	1.11931	613.095	14483.7	21	2	-1	31922	0	0
0	-0.7148	-0.40082	0.837318	0.636016	1143.79	12313.9	325.583	0	1.02459	600.071	12829.1	21	2	-1	32333	0	0
1	-0.75569	-0.35439	0.887627	0.593182	232.055	1396.36	342.516	0	1.31516	535.829	1521.37	21	1	-1	32472	0	0
0	0.78487	0.90044	-0.490769	-1.1085	1813.47	32015.3	339.723	0	1.00743	615.177	32800	21	3	-1	32800	0	0
0	-0.00275	0.78323	0.304183	-0.817174	1224.59	7573.3	347.236	0	1.05759	591.362	7832.28	21	1	-1	32844	0	0
1	-0.77811	0.12467	0.993278	0.0690857	597.095	5253.19	414.16	0	1.08522	576.59	5495.1	21	1	-1	33032	0	0
0	-0.40628	0.98234	0.756073	-0.953935	611.518	3137.18	316.259	0	1.22615	582.401	3294.36	21	1	-1	33120	0	0
0	0.60031	0.60226	-0.351082	-0.741465	573.567	3313.72	335.617	0	1.09903	571.653	3520.02	21	1	-1	33374	0	0
0	0.94782	0.03021	-0.80918	-0.181594	663.434	15353.5	333.436	0	1.07578	578.246	16065.9	21	3	-1	33669	0	0
0	0.79215	-0.30615	-0.705963	0.221638	186.128	1758.68	429.206	0	0.81375	555.426	1902.11	21	1	-1	33720	0	0
1	-1.02031	0.39307	1.29013	-0.177324	538.759	2590.95	306.204	0	1.36267	570	2748.98	21	1	-1	33962	0	0
0	-0.77425	-0.80987	0.828444	1.09968	178.54	1316.93	379.221	0	0.69791	564.302	1489.17	21	1	-1	34055	0	0
0	0.70778	0.86074	-0.417819	-1.04883	904.011	12490.9	366.343	0	1.18809	601.863	12935.5	21	2	-1	34394	0	0
0	-0.04297	0.88247	0.362888	-0.918428	293.06	1508.64	316.805	0	1.37183	582.994	1768.27	21	1	-1	34424	0	0
1	0.94782	-0.98789	-0.984404	0.942018	526.003	2768.4	320.331	0	1.03351	566.533	2931.9	21	1	-1	34767	0	0
1	0.39243	-0.94573	-0.402359	1.0097	865.528	40065.8	294.811	0	1.02462	605.54	41541.9	21	7	-1	34832	0	0
0	0.41765	-1.0123	-0.439918	1.07798	411.799	17479.6	305.55	0	1.05013	592.619	18120	21	3	-1	35628	0	0
1	0.39201	-1.01612	-0.414039	1.08747	720.303	45503.5	318.759	0	0.9969	594.821	47107.5	21	7	-1	35682	0	0
1	-0.10246	1.00601	0.445716	-1.04254	1078.47	7758.25	309.873	0	1.0517	599.147	8255.64	21	2	-1	35742	0	0
0	0.94176	-1.03304	-0.9859	0.993093	275.157	11095.5	310.556	0	0.95718	583.317	12182.3	21	5	-1	35794	0	0
1	0.84483	0.90453	-0.552119	-1.12534	1490.49	15084.5	347.112	0	1.04542	585.141	15696.3	21	3	-1	35877	0	0
0	0.88037	-0.27397	-0.791725	0.167981	1092.24	10861.4	324.174	0	1.09057	597.221	11239.4	21	2	-1	36069	0	0
1	-0.02919	0.78439	0.331746	-0.813017	319.686	7449.56	674.034	0	1.08357	535.205	5901.96	21	1	-1	36072	0	0
0	-0.63138	0.25987	0.864693	-0.110301	258.915	6152.51	385.089	0	1.22623	569.53	6506.05	21	2	-1	36149	0	0
0	-0.45929	0.80396	0.780233	-0.746167	561.837	2684.63	305.221	0	1.00476	587.472	2890.87	21	1	-1	36333	0	0
0	-0.10593	1.0786	0.461801	-1.12193	225.715	10386	350.755	0	1.09966	577.564	10833.8	21	2	-1	36630	0	0
0	0.08781	-1.10306	-0.114178	1.24598	226.172	4459.03	463.5	0	1.03807	604.835	4722.14	21	2	-1	36753	0	0
1	0.9324	0.03921	-0.791673	-0.188356	1386.35	14024.2	343.343	0	1.01242	591.863	14583.4	21	2	-1	36772	0	0
1	-0.1326	-0.01528	0.30114	0.090793	299.433	4871.15	563.176	0	1.33923	573.749	4671.3	21	1	-1	36852	0	0
1	1.09251	0.3211	-0.908859	-0.532385	806.422	4062.82	313.408	0	0.832	577.269	4280.79	21	1	-1	36967	0	0
0	-0.96432	0.4396	1.24019	-0.24019	1158.18	9118.42	347.144	0	1.01566	595.051	9515.97	21	2	-1	37163	0	0
1	-1.05702	0.15137	1.28652	0.0969749	1158.33	7566.93	308.514	0	1.13918	596.742	8081.27	21	2	-1	37222	0	0
0	0.78709	0.98038	-0.479309	-1.19719	416.403	1684.32	280.824	0	2.01206	561.751	1880.2	21	1	-1	37585	0	0
0	0.72913	1.05659	-0.406208	-1.26937	239.111	2178.67	331.193	0	1.31283	571.132	2763.09	21	2	-1	38149	0	0
1	-0.38751	-0.60217	0.463945	0.790927	363.87	2249.99	347.213	0	0.99102	605.193	2427.53	21	1	-1	38312	0	0
1	-0.61903	-0.37837	0.742067	0.591544	999.89	4829.45	306.867	0	1.03083	637.167	5158.81	21	1	-1	38437	0	0
0	0.00504	-0.9334	0.000681249	1.07576	399.631	2816.23	370.666	0	1.00775	589.234	3066.52	21	1	-1	38460	0	0
1	-0.76633	-0.39824	0.891091	0.643765	355.909	1760.18	310.518	0	1.22022	621.829	1931.36	21	1	-1	38562	0	0
1	0.61832	0.54094	-0.380274	-0.677494	555.342	3902.94	370.164	0	1.4579	605.562	4116.46	21	1	-1	38652	0	0
1	1.14476	-0.0259	-1.02265	-0.160169	1386.86	16924.6	359.166	0	0.9971	617.687	17349	21	3	-1	38857	0	0
0	0.92157	0.4625	-0.707614	-0.653287	677.005	3857.04	333.28	0	1.19168	609.121	4021.08	21	1	-1	39080	0	0
1	-0.49016	-0.53639	0.581501	0.739439	262.511	1527.04	336.768	0	1.35285	633.022	1700.91	21	1	-1	39097	0	0
1	0.82193	1.05033	-0.503326	-1.28155	186.982	2769.98	537.423	0	1.96217	585.477	1915.65	21	1	-1	39107	0	0
1	0.71205	0.9401	-0.408581	-1.1373	1240.26	6939.82	330.29	0	1.09063	627.601	7224.54	21	1	-1	39302	0	0
0	0.87024	-0.31913	-0.789014	0.219905	460.633	2829.01	346.033	0	0.86505	622.949	3139.48	21	1	-1	39409	0	0
0	1.09445	0.36535	-0.903252	-0.58162	1770.89	9559.21	324.41	0	1.08469	631.834	9756.15	21	1	-1	39740	0	0
1	1.1797	0.09089	-1.03871	-0.296247	507.69	3140.32	347.269	0	0.9594	575.099	3374.13	21	1	-1	39757	0	0
0	-0.11233	0.88849	0.435706	-0.910808	746.125	6463.27	345.258	0	1.02663	621.86	6815.75	21	2	-1	39893	0	0
0	-0.78639	-0.37911	0.915144	0.626777	258.82	1262.86	308.431	0	0.93462	595.287	1458.93	21	1	-1	39905	0	0
0	-0.18225	-1.0115	0.18107	1.20047	453.926	21731.6	319.773	0	1.0322	640.007	22592.6	21	4	-1	40235	0	0
0	-0.64502	-0.55766	0.738108	0.79476	830.583	4159.14	312.456	0	1.06198	625.902	4448.81	21	1	-1	40283	0	0
0	-0.48367	-0.43114	0.592899	0.621947	379.224	1613.35	288.001	0	0.7573	610.111	1814.57	21	1	-1	40419	0	0
0	-0.768	-0.36578	0.898407	0.608285	485.209	6239.77	355.475	0	1.12331	596.784	6652.19	21	2	-1	41313	0	0
1	-1.07812	0.21129	1.31867	0.0351836	1103.58	5851.73	321.528	0	0.9833	608.012	6071.41	21	1	-1	41392	0	0
1	0.94243	0.72265	-0.684429	-0.944683	194.143	2581.49	509.159	0	1.37428	586.786	2676.47	21	1	-1	41552	0	0
0	-0.57414	-0.46263	0.681108	0.675305	383.966	2222.25	335.914	0	1.0388	586.206	2410.92	21	1	-1	41885	0	0
0	-0.29027	0.93791	0.628365	-0.928757	686.509	3347.98	308.352	0	1.1104	614.292	3520.69	21	1	-1	42234	0	0
0	-0.22201	1.09962	0.585552	-1.12127	154.183	1237.15	395.523	0	1.41185	572.713	1350.06	21	1	-1	42330	0	0
1	-0.45637	-0.63767	0.5291	0.844267	241.167	1356.74	331.183	0	0.9467	590.501	1604.44	21	1	-1	42372	0	0
1	1.13886	-0.02366	-1.01616	-0.161427	721.487	4185.8	336.321	0	0.91733	583.161	4396.11	21	1	-1	42462	0	0
1	-0.12576	0.84756	0.442561	-0.862875	745.467	7995.08	317.621	0	1.05902	615.576	8452.5	21	2	-1	42537	0	0
0	-0.01489	0.83514	0.325681	-0.871967	877.006	9310.22	333.3	0	1.08384	614.412	9910.67	21	2	-1	42569	0	0
1	1.04131	0.00827	-0.90971	-0.176606	844.533	3828.19	297.281	0	1.15123	580.301	4036.23	21	1	-1	42607	0	0
1	-0.53174	-0.23239	0.676853	0.412484	298.955	1363.97	298.249	0	0.84336	574.053	1522.39	21	1	-1	42927	0	0
0	-0.67335	-0.56925	0.765433	0.813377	566.92	6424.66	352.556	0	1.14116	608.205	6807.87	21	2	-1	43039	0	0
0	0.56258	0.94842	-0.252458	-1.11574	239.935	3624.18	354.253	0	0.86047	602.512	3944.8	21	2	-1	43188	0	0
0	0.65212	0.79899	-0.370843	-0.969234	1055.13	6202.89	338.55	0	1.07678	616.962	6407.85	21	1	-1	43318	0	0
1	0.65427	0.90158	-0.355412	-1.0829	986.106	6791.19	307.812	0	0.98754	633.067	7291.44	21	2	-1	43357	0	0
1	-0.55778	-0.58589	0.642963	0.807975	423.819	2480.87	337.824	0	0.95666	593.513	2665.84	21	1	-1	43562	0	0
1	-0.07481	0.86161	0.392249	-0.888858	399.769	7358.42	296.253	0	0.96615	607.14	7753.25	21	2	-1	43667	0	0
0	-0.15584	0.81698	0.468427	-0.822939	1152.86	6360.28	327.965	0	1.12922	613.78	6681.79	21	1	-1	43815	0	0
1	0.69972	0.9078	-0.401378	-1.09911	1005.53	7600.89	339.371	0	1.01398	583.881	8014.69	21	2	-1	43862	0	0
1	-0.56879	-0.53212	0.663611	0.750897	1000.42	6300.39	312.142	0	1.13708	619.328	7048.82	21	2	-1	43942	0	0
0	0.01727	1.01846	0.323948	-1.0809	460.843	3097.38	361.992	0	1.16713	595.674	3311.98	21	1	-1	44393	0	0
1	0.96982	0.08241	-0.822965	-0.243727	1247.02	6800.24	326.065	0	1.00389	596.943	7017.78	21	1	-1	44402	0	0
1	-0.10681	1.04204	0.456419	-1.08141	1403.93	11098	309.336	0	1.06707	617.905	11551.3	21	2	-1	44632	0	0
0	-0.70688	-0.42742	0.824543	0.663743	752.366	5667.05	331.783	0	1.03321	602.718	6127.69	21	2	-1	44663	0	0
0	0.68362	0.9812	-0.372084	-1.17681	325.825	4779.13	356.57	0	1.23796	588.879	5152.83	21	2	-1	44769	0	0
0	0.54271	0.69622	-0.2753	-0.833317	700.188	3761.42	323.629	0	0.77581	609.041	3994.98	21	1	-1	44850	0	0
